image_path,architectural_style
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\003053.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009534.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010165.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\003922.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014329.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005458.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010552.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010513.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014536.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001556.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001253.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\012125.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004594.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012927.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010447.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002997.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001358.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005371.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007582.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001320.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002682.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002757.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008000.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012363.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012322.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003473.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001363.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009810.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000377.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000282.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\007092.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\009102.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\009040.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000046.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004351.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\007343.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013660.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\007394.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014420.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004080.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013220.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004789.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009484.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\003957.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\007358.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013512.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000145.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001021.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004049.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010090.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000950.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004143.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001822.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008188.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006541.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013625.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010477.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\007107.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\International style\009867.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006897.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012848.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011890.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\006974.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007476.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001113.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010511.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\007321.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002763.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\007011.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012231.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001049.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Beaux-Arts architecture\004832.jpg,Beaux-Arts architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003472.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000047.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009499.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\009162.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012724.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010149.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Chicago school architecture\005774.jpg,Chicago school architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014331.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012527.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014448.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003682.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005182.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Deco architecture\002256.jpg,Art Deco architecture
C:\Users\shand\Downloads\archive\g-images-dataset\International style\010302.jpg,International style
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\006937.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Gothic architecture\008691.jpg,Gothic architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Deconstructivism\006972.jpg,Deconstructivism
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002765.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Novelty architecture\010542.jpg,Novelty architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\007999.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000611.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006598.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000055.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012220.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003247.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\012147.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014549.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013494.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000374.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Postmodern architecture\011944.jpg,Postmodern architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\003966.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002910.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Art Nouveau architecture\002784.jpg,Art Nouveau architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014275.jpg,Tudor Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006436.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001022.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012732.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012838.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\008174.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Georgian architecture\007987.jpg,Georgian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000367.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012638.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Ancient Egyptian architecture\001818.jpg,Ancient Egyptian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American craftsman style\000575.jpg,American craftsman style
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005289.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\American Foursquare architecture\001370.jpg,American Foursquare architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Achaemenid architecture\000118.jpg,Achaemenid architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Palladian architecture\011612.jpg,Palladian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\013358.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Byzantine architecture\005421.jpg,Byzantine architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Queen Anne architecture\012370.jpg,Queen Anne architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Romanesque architecture\012853.jpg,Romanesque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Edwardian architecture\007536.jpg,Edwardian architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Bauhaus architecture\004276.jpg,Bauhaus architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003853.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Colonial architecture\006303.jpg,Colonial architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Greek Revival architecture\009801.jpg,Greek Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Baroque architecture\003673.jpg,Baroque architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Russian Revival architecture\013639.jpg,Russian Revival architecture
C:\Users\shand\Downloads\archive\g-images-dataset\Tudor Revival architecture\014330.jpg,Tudor Revival architecture
